,,,
조별과제,참여자 이름,대화 유형,내용
3,A(3),자료,"문제 아이디어 20가지 바다의 미세플라스틱 오염 – 기존 플라스틱은 잘 분해되지 않음. 깨끗한 식수 부족 – 재난 지역이나 개발도상국에서 휴대용 정수재료 필요. 화재 취약 건축 자재 – 불에 잘 타고 유독가스를 내뿜는 단열재 문제. 고온 환경에서도 안정적인 배터리 소재 부족 – 전기차/에너지 저장 문제. 전자제품 발열 문제 – 열을 잘 분산시키는 신소재 필요. 의료용 봉합재 – 체내에서 저절로 녹고 감염을 막는 재료 부족. 바닷물에서 염분 제거(탈염) – 효율적인 막 소재 부족. 투명 태양전지 – 건물 창문에 적용 가능한 효율적 태양광 발전 소재 필요. 재활용 어려운 음식 포장재 – 1회용 플라스틱 문제. 의족·의수용 소재 – 가볍고 튼튼하면서도 피부 친화적인 재료 부족. 극한 환경용 방수/방습 코팅 – 전자제품, 의류, 우주복 등. 스마트 의류 – 땀이나 체온을 감지하면서 가볍고 세탁 가능한 섬유. 지진이나 태풍에 강한 건축 소재 – 유연하면서도 강한 구조 ..."
3,A(3),의견 및 일정조율,지금 슬랙에서 하고있으니깐 늦게라도 11시 전으로 의견 스레드로라도 올려주세요
3,A(3),의견,"For our real-life problem, I suggest focusing on medical sutures. Specifically, the lack of materials that can both dissolve naturally inside the body and prevent infection. This seems like a meaningful issue with direct impact on healthcare."
3,A(3),잡담,이 주제에 대해서
3,A(3),의견,필요한 소재 특성' 에 대한 내용이 아직 부족하거든요
3,A(3),의견,좀 더 올려 주세요 제가 제시한건 생분해성과 향균성 입니다
3,A(3),의견 및 일정조율,50분에 4.아이디어와 화학 연결 로 넘어갈게요
3,A(3),의견 및 일정조율,슬랙에 적어주세요 카피킬러 돌려야 하니 최대한 빨리 완성하면 좋을것같아요
3,A(3),잡담,아하..
3,A(3),의견 및 일정조율,오늘 해야겠네요
3,A(3),대답,네
3,A(3),의견 및 일정조율,3~4시는 어떨까요 다행히도 오늘은 그리 많은것같지 않아서요
3,A(3),대답,그럽시다
3,A(3),의견,오 저작권 있는 사진인가여
3,A(3),의견,향균 작용 시각화하는 이미지도 넣을까요?
3,A(3),대답,넵
3,A(3),잡담,다행이네여
3,A(3),의견,피뎁으로 내는거 맞겠죠
3,A(3),대답,네
3,A(3),잡담,앗
3,A(3),의견,할게요
3,A(3),대답,넵
3,A(3),의견,올렸어요
3,A(3),의견 및 일정조율,오늘이거해야해요 ㅠㅠ
3,A(3),의견 및 일정조율,지금 할래요?
3,A(3),의견,할게 엄청 많아서요
3,A(3),자료,https://www.canva.com/design/DAG1unJJ5N0/iMG8F_Fl7sRBQL9E5nSrug/edit?utm_content=DAG1unJJ5N0&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton
3,A(3),대답,지금 보고있어요 그래서
3,A(3),잡담,생각보다 빨리 끝날수도 있고요
3,A(3),의견,영상은 6명 전부 나와야 할 것 같아요
3,A(3),자료,3분 피치 영상을 찍으래요 리플렉션도 여기에 들어가는것 같은데요?
3,A(3),대답,네 달라여
3,A(3),자료,https://miro.com/app/board/uXjVJGdipkg=/
3,A(3),의견,여기 다른 조 보고
3,A(3),의견,참고해서 합시다
3,A(3),잡담,슬랙에 말 많이 해주세여 점수 올라가니깐
3,A(3),의견,제가1번할게요
3,A(3),의견 및 일정조율,역할배정은 어떻게 할까요?
3,A(3),의견,사다리?
3,A(3),자료,샵검색: #사다리타기
3,A(3),의견 및 일정조율,그럼 각자 역할 슬랙에 적는거 어떨까여
3,A(3),의견,저희 AX2이 구조 하는거 맞져?
3,A(3),자료,사진 2장
3,A(3),의견,이대로하는거 어때요
3,A(3),잡담,근데 Dance floor analogy가 진짜
3,A(3),의견,춤 맞는걸까요
3,A(3),잡담,ㅇㅎ
3,A(3),의견,음 발음 좋으신분?
3,A(3),의견,아니면 아까 역할 1번
3,A(3),의견,걸리신분이 하는거어때요
3,A(3),의견 및 일정조율,영상4 편집1 대본1
3,A(3),의견,이렇게 나누는건 어때요?
3,A(3),의견,아 그럼 다 나오는게 좋은거죠
3,A(3),의견,포스터 다시 만들어야겠네요
3,A(3),자료,Ai 사용이 많다고
3,A(3),의견,다 조금씩 고쳐야해요
3,A(3),의견,근데 확인은 어쩔수가 없을거에요
3,A(3),자료,유사도도 낮게 나오고 카피킬러도 안걸리는데
3,A(3),자료,혜진이 따로 돌린거에서 걸린거라
3,A(3),의견 및 일정조율,영상 언제 완성될까용
3,A(3),의견,유튜브 업로드 안된거죠 아직?
3,A(3),의견,할게요
3,A(3),의견,3분 50초 괜찮을까요?
3,A(3),자료,다른 조 보니 모두 3분 10초 이내여서
3,A(3),의견,짧으면 좋을것같아요
3,A(3),대답,네
3,A(3),의견,교수님한테 답장왔어요?
3,A(3),자료,파일: Academic Research Poster in Cream Pink and Yellow Lined Graphic Style (4) (1).pdf
3,A(3),자료,수정된 걸로 유사성 보고서 다시 해봤는데 4프로 나왔어요
3,A(3),의견,미로보드 캡쳐를 lxp에 어떻게 올려야 할까요
3,A(3),의견,그냥 사진으로?
3,A(3),의견,지금 포스터 pdf + 미로보드 포스터 스크린샷 + 그룹 리플렉션
3,A(3),의견,#NAME?
3,A(3),의견,이렇게 제출하려고 하는데 빼먹은거 있나요?
3,A(3),의견,끝?
3,A(3),의견,됐음요
3,A(3),의견,Ai 안걸리게 수정한 걸로 업로드됐는지
3,B(3),대답,좋습니다
3,B(3),잡담,저희
3,B(3),자료,포스터도 만들어야 됩니다..
3,B(3),대답,네
3,B(3),자료,https://www.canva.com/design/DAGzs-mJa1Q/HEi-xMfKmCow67gHdsW2wA/edit?utm_content=DAGzs-mJa1Q&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton
3,B(3),자료,여기서 만드시면 됩니다
3,B(3),의견 및 일정조율,다 만들어서 확인해보시고 이상 없으면 10시에 제출하겠습니다
3,B(3),의견,그럴거 같긴한데 혹시 모르니까 다른분들도 제출하면 좋을거같아요
3,B(3),의견,제출했습니다
3,B(3),자료,https://docs.google.com/presentation/d/1l-xtMDjixBQNjySN7uQrj5P_-P1uaNdrEAg-qRSUBWY/edit?usp=sharing
3,B(3),잡담,이거
3,B(3),의견 및 일정조율,각자 제출인가요
3,B(3),대답,넵
3,B(3),의견,비교 슬라이드가 할거 많아서 2명 배정하는게 나을거 같습니다
3,B(3),대답,넵
3,B(3),대답,저도 좋습니다
3,B(3),의견 및 일정조율,저희 영상 언제찍을까요
3,B(3),대답,좋습니다
3,B(3),자료,https://docs.google.com/presentation/d/1WbLThV0GCqjMB0aYDBC0E9PBDrjSiK9mUmT6KWtXT5A/edit?usp=sharing
3,B(3),자료,슬라이드 여기서 만드시면 됩니다
3,B(3),대답,가시죠
3,B(3),대답,좋습니다
3,B(3),자료,"🎤 [Opening – 0:00 to 0:30] Hello everyone. Today, I’m excited to present our research poster titled “Bond, Heal, Vanish: The Chemistry of Bio-Fusion Adhesive.” This project explores an innovative approach to post-surgical wound closure using a specially engineered biodegradable adhesive that not only bonds tissues securely but also safely degrades over time—eliminating the need for removal. 🎤 [Problem & Motivation – 0:30 to 1:00] Let’s begin with the problem. In post-surgical care, securely..."
3,B(3),자료,저희 영상 대본입니다
3,B(3),의견,제가 3번째 파트 하겠습니다
3,B(3),자료,"🎤 [Opening – 0:00 to 0:30] Hello everyone. Today, I’m pleased to present our research poster titled “Bond, Heal, Vanish: The Chemistry of Bio-Fusion Adhesive.” This project focuses on developing a smart, biodegradable surgical adhesive that not only bonds tissues effectively but also vanishes naturally—removing the need for painful removal procedures and simplifying recovery. 🎤 [Problem & Motivation – 0:30 to 1:00] In post-surgical care, securely closing wounds is critical. But traditional ..."
3,B(3),자료,대본에 내용 추가했습니다
3,B(3),의견,이거로 해주세요
3,B(3),자료,https://us05web.zoom.us/j/87443891579?pwd=jk33CNe7taVjvScx4MJTp1BIp5KmqJ.1
3,B(3),자료,동영상
3,B(3),자료,1~3번입니다
3,B(3),의견,이거도 제출해야되서 올려주세요
3,C(3),대답,좋습니다
3,C(3),의견,사다리 타기 어떠신가여
3,C(3),의견,일단 전 다 쓴 것 같습니다
3,C(3),의견,더 해야 할 거 있음 알려주십쇼
3,C(3),잡담,아하..
3,C(3),의견 및 일정조율,이거 한명만 제출하면 되는건가요?
3,C(3),잡담,수고하셨습니다
3,C(3),대답,저도 괜찮습니다
3,C(3),의견,혹시 제출 하셨나여
3,C(3),잡담,이거 마지막에
3,C(3),자료,우리 슬랙 토론한거
3,C(3),의견,캡쳐해서 추가해야 할듯한데
3,C(3),의견,미로에는제가 올렸습니다
3,C(3),의견 및 일정조율,저 내일 그시간엔 안될 수도 있을것 같아서
3,C(3),의견 및 일정조율,혹시 오늘 가능하실까요
3,C(3),대답,가능합니다
3,C(3),자료,샵검색: #사다리게임
3,C(3),자료,댄스플로어 비유 예: “3명의 친구가 삼각형을 만들어 춤춘다 (Trigonal Planar)”
3,C(3),자료,🎭 2. Dance Floor 비유 (댄스플로어 비유) 이 과제의 핵심은 “VSEPR을 파티처럼 설명하기”입니다! 💃🕺 Linear (AX₂) 비유 예시: 두 명의 친구가 좁은 복도에서 왈츠를 추고 있어요. 서로 마주 보며 완벽하게 균형 잡힌 거리(180°)를 유지해요. 이게 바로 직선형 분자예요 — 아무도 새치기하거나 공간을 차지하지 않죠! 포인트: Bonding pairs = 춤추는 두 사람 Lone pairs = 없음 Central atom = 복도 중앙에 서 있는 중심 인물
3,C(3),대답,최대한 빨리 해보겠습니다
3,C(3),자료,동영상
3,C(3),자료,동영상
3,C(3),의견,이거 미로보드에 올리면 되나요?
3,C(3),대답,그건 제가 했습니다
3,C(3),자료,동영상
3,C(3),자료,동영상
3,C(3),의견,3분안쪽으로 편집한 건데 이렇게 올릴까요?
3,C(3),자료,이가 lxp에 다른거 제출 취소돼버렸는데
3,C(3),의견,누가 좀 올려주세요ㅜ
3,C(3),의견,작성했습니다
3,C(3),의견,지금 바로 할 수 있는데
3,C(3),의견,몇분으로 할까요
3,C(3),잡담,ㅁㅝ야 했네
3,D(3),대답,옙
3,D(3),대답,넵
3,D(3),잡담,수고하셨습니다!
3,D(3),의견,팀 역할 소개까지 다 적었는데 ppt 이대로 제출하면 될까요?
3,D(3),의견,ppt내용을 바탕으로 포스터를 만들어야하는건가요..?
3,D(3),대답,옙 알겠습니다!
3,D(3),잡담,이모티콘
3,D(3),의견 및 일정조율,언제 시작할까요?
3,D(3),대답,전 괜찮습니다
3,D(3),잡담,빨리 하고 빨리 끝내시져
3,D(3),대답,옙
3,D(3),의견,오늘 과제 적는 문서 만들어주실 수 있을까요....?
3,D(3),잡담,감사합니당
3,D(3),자료,사진
3,D(3),의견,다이어그램 또는 3D 모델에
3,D(3),의견,"이정도면 될까요 아님 더 자세한 설명이 필요할까요,...?"
3,D(3),의견,아니면 저 사진 첨부하고 줄글로 설명 자세히 적을까요?
3,D(3),대답,아뇨
3,D(3),자료,ai한테 설명 자세히 하고
3,D(3),자료,자체 생성시켯습니당
3,D(3),의견,"일단 이 사진은 그대로 보고서에다가 넣으면 될까요..,.?"
3,D(3),대답,옙 알겟습니다
3,D(3),의견,제출 부탁드립니다!
3,D(3),잡담,수고하셧슴당ㅇ
3,D(3),잡담,이모티콘
3,D(3),대답,좋습니다
3,D(3),대답,좋아요
3,D(3),의견,저희팀원 다 영상에 참여할 필욘 없는거죠?
3,D(3),의견,그러면 각자 만드신 ppt에 대본 적어서 한명씩 영상 보내는 걸로 할까요...?
3,D(3),자료,동영상
3,D(3),자료,저는 제가 만든 dance floor analogy 부분(4번째) 햇습니다
3,D(3),의견,4번째 하겠습니다
3,D(3),의견,뒤에 analogy 붙는거 보니깐
3,D(3),의견,전자쌍 반발을 dance floor에 비유하는 거 같아서
3,D(3),의견,춤 맞는 것 같아요
3,D(3),대답,옙 올려주세요
3,D(3),의견,앗 그럼 포스터 좀만 고칠까요?
3,D(3),의견,포스터에 있는 글을 고쳐야한다는 말씀이시죠?
3,D(3),대답,옙 알겟슴다
3,D(3),의견,포스터 글 고쳣는데
3,D(3),의견,확인 부탁드립니다
3,D(3),의견,앗 그러면 일단 내보고
3,D(3),의견,슬랙으로 다시 확인 부탁드린다고
3,D(3),의견,해야할까요
3,D(3),잡담,오 부탁드려요
3,D(3),의견,내용은 변하지 않게 바꿔서
3,D(3),의견,괜찮을 것 같긴한데
3,D(3),대답,좋습니당
3,D(3),잡담,이모티콘
3,D(3),잡담,수고하셧습니다~
3,D(3),의견,사진으로 올리면 될꺼 같애요
3,E(3),자료,사진
3,E(3),대답,그런거 같은데
3,E(3),의견 및 일정조율,일단 슬랙에서 각자 의견 얘기해볼까요?
3,E(3),대답,지금 만들고 있어요
3,E(3),자료,https://docs.google.com/document/d/1AkueWYw2JmTrZRIkB1o6g6usyOixc6doSEFa7VYBjRg/edit?usp=sharing
3,E(3),대답,오 너무 좋아요
3,E(3),의견,사진 있으면 넣으면 좋을 거 같아요
3,E(3),대답,넵 좋습니다
3,E(3),의견,완료됐나요?
3,E(3),자료,지피티 킬러도 0퍼에요
3,E(3),의견,이대로 제출하면 될까요?
3,E(3),대답,그렇지 않을까요
3,E(3),의견,제가 할게요
3,E(3),잡담,감사합니다!
3,E(3),대답,좋습니다
3,E(3),의견,일단 제가 real-world relevance 하고 있을게요
3,E(3),대답,네네 맞아요
3,E(3),대답,좋습니당
3,E(3),의견,발표자는 그냥 각자 파트 맡아서 영상찍고
3,E(3),의견,이어붙이려고여
3,E(3),대답,좋네요
3,E(3),의견 및 일정조율,제가 지금 시간이 안돼서 그러는데 영상 내일 보내도 괜찮을까요?
3,E(3),대답,네넵 알겠슴다
3,E(3),자료,동영상
3,E(3),자료,저 6번째 슬라이드 했습니다
3,E(3),자료,사진
3,E(3),자료,이거입니다
3,E(3),의견,제가 2번째 파트 하겠습니다
3,E(3),의견,@영빈 슬랙에 reflection만 적어주심 될거 같아요!
3,E(3),자료,https://docs.google.com/document/d/1X0qLi9nWcaJdcTLyb3O99IHlTzpUZgLchhMOZg-agxU/edit?usp=sharing
3,E(3),자료,reflection입니다
3,E(3),의견,아마 영상도 올려야 될거에요
3,E(3),대답,그런거 같은데요?
3,E(3),잡담,진짜 감사합니다…
3,E(3),대답,잘 된거 같아요
3,F(3),대답,넵! 알바만 끝나고 올리겠습니다
3,F(3),자료,사진
3,F(3),자료,사진
3,F(3),자료,사진
3,F(3),자료,사진
3,F(3),잡담,이거다 과제입니다…
3,F(3),의견 및 일정조율,여러분 저희 내일까지 제출해야되는과제가 있습니다
3,F(3),자료,이거인거같아요
3,F(3),대답,좋습니다
3,F(3),잡담,그럼 오늘
3,F(3),의견 및 일정조율,4시반은 어떠세욮
3,F(3),잡담,?
3,F(3),대답,좋습니다
3,F(3),잡담,그럼
3,F(3),의견 및 일정조율,10분만 기다려주실수 있나요
3,F(3),의견,슬랙 내용좀만 채우려고요
3,F(3),의견,제가 추가해서 내겠습니다
3,F(3),의견,일단 슬랙 내용은 다 붙혔습니다
3,F(3),의견,확인 한번만 해주시면
3,F(3),의견,바로 올리겠습니다
3,F(3),의견,재제출 완료했습니다!
3,F(3),의견 및 일정조율,저희 내일까지 이거 해야되는거같습니다
3,F(3),의견 및 일정조율,내일 낮 12시쯤 온라인으로 하시는거 어떠신가요?
3,F(3),대답,넵
3,F(3),의견 및 일정조율,영상은 어떻게 하실래요??
3,F(3),자료,저번에 그 다른 uss할때
3,F(3),자료,영상에 사람 안나왔다고
3,F(3),자료,혜혹이 점수 안줬다가
3,F(3),자료,저희가 항의하러가서 다시 준적 있거든요
3,F(3),의견,일단 영상에는 전원 나오긴 해야될거같아요..
3,F(3),의견 및 일정조율,자기 역할에 맞는 페이지 하나씩 맡아서 영상찍고
3,F(3),의견 및 일정조율,1페이지 조원 설명 맡으신분이
3,F(3),의견 및 일정조율,영상 편집까지 하는거 어떨까요)?
3,F(3),의견 및 일정조율,저희 제출은 내일까지니까
3,F(3),의견 및 일정조율,편집할 시간 생각해서
3,F(3),의견 및 일정조율,내일 4시까지 올리는거 어떨까요??
3,F(3),잡담,아 그리고 그 대본은
3,F(3),의견,각자쓰면 내용좀 어지러울수도 있으니까
3,F(3),의견,이따가 제가 지피티 한번 돌려서
3,F(3),의견,올리겠습니다!
3,F(3),자료,"English Presentation Script (VSEPR Theory: Linear AX₂) (Everyone introduces themselves briefly before starting.) Slide 1: Title & Introduction (Presenter: Youngbin Seo) ""Hi everyone, we're Group 1 for the VSEPR Theory Team Teaching Project. Today, our group will be teaching you about one of the most fundamental molecular geometries: the Linear shape, also known as AX₂. As you can see on the slide, we've each taken on different roles to prepare this presentation. Our goal today is simple: by the ..."
3,F(3),의견,이 정도 형식으로 하면 될것 같습니다
3,F(3),자료,동영상
3,F(3),자료,이거 슬라이드 번호 뒤에 이름 들어간거는 무시해주시는게 좋을거 같습니다.. Ai가 만든거라 그부분을 확인하지 못하고 올린점 죄송합니다....
3,F(3),잡담,이모티콘
3,F(3),의견,영상은 총 3분일텐데 대본이 생각보다 길어서
3,F(3),의견,촬영하시면서 줄여주시던가
3,F(3),의견,편집자분이 배속 걸어주시는게 좋을거같습니다
3,F(3),자료,제꺼가 5번째 슬라이드입니다
3,F(3),잡담,영상도
3,F(3),자료,Lxp에
3,F(3),의견,제출해야될거같습니다
3,F(3),의견,완성본 올려주실수 있으신가요?
3,F(3),의견,다같이 해야하는건가요?
3,F(3),의견,저희 새로 만들어야하는게
3,F(3),의견,있나요??
3,F(3),의견,영상 새로 다시 만들어야하나요?
3,F(3),자료,오늘까지 피어리뷰 구글폼 하라는거밖에
3,F(3),대답,못찾겠어서요..
3,F(3),잡담,이거말고
3,F(3),의견,또찍어야하는건가요..
3,F(3),의견,저번처럼
3,F(3),의견,각자 찍고 편집할까요?
3,F(3),의견,아직 카톡 안읽으신거 같아서 제가 5번으로 바꾸겠습니다
3,F(3),자료,https://us02web.zoom.us/j/87598461968?pwd=yTyXRYPar9GhKXgkh6Y4SNPLV1c11B.1
3,F(3),자료,"4,5번 입니다"
3,F(3),자료,동영상
3,F(3),의견 및 일정조율,저희 편집은 어떻게 할까요?
3,F(3),자료,사진
3,F(3),자료,파일: 화학프레젠테이션1.pdf
3,F(3),잡담,이미 돌려보셨을거 같긴한데
3,F(3),자료,혹시 몰라서 카피킬러 돌려보니까 0% 나왔습니다
3,F(3),의견,제가 마지막 하겠습니다
3,F(3),의견,혜혹한테 한번더 봐달라고
3,F(3),의견,스레드에 달겠습니다
3,F(3),잡담,아
3,F(3),자료,저희 근데 포스터가 바뀌었는데
3,F(3),의견,영상에서는 옛날꺼로 써졌을텐데
3,F(3),의견,다시찍어야할까요…
3,F(3),의견,제가 편집 조금 해보겠습니다
3,F(3),자료,동영상
3,F(3),의견,된거같습니다
3,F(3),의견,제출해주실수 있나요?
3,F(3),대답,아니요
3,F(3),자료,저희 그 슬랙채널에 교수님께서 말하신거에
3,F(3),자료,스레드로 단건데
3,F(3),자료,그 이후에 뭐가없네요
3,F(3),잡담,늦었다임마
3,F(3),잡담,수고하셨습니다
